pageid	stratum	title	source_page	original_sha1	original_version_timestamp	artist_text	license	license_url	attribution_required	metadata_response	metadata_response_sha256
25817457	orange	File:Lots of oranges1 (8553378192).jpg	https://commons.wikimedia.org/wiki/File:Lots_of_oranges1_(8553378192).jpg	9b0628558b25ef181cf9ea12e8acab13d9b99ee9	2013-04-29T14:58:06Z	psyberartist	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0053_metadata_0410_a1.response	81b27924b155afc75e843fe74ab003642408ae1939bad3910e8b9978d4f60a2f
47751068	orange	File:Orange Blossom Flower.jpg	https://commons.wikimedia.org/wiki/File:Orange_Blossom_Flower.jpg	a2693478c4d24323146cc8f4fd3aa0b07cd83d00	2016-03-25T14:48:32Z	LauraGh91	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0053_metadata_0410_a1.response	81b27924b155afc75e843fe74ab003642408ae1939bad3910e8b9978d4f60a2f
52561778	orange	File:05593-Kalifornien-1904-Orange Blossoms-Brück & Sohn Kunstverlag.jpg	https://commons.wikimedia.org/wiki/File:05593-Kalifornien-1904-Orange_Blossoms-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg	81f1c6099be895738bb97ddd9c94032538b49b9c	2016-10-27T18:09:21Z	Brück & Sohn Kunstverlag Meißen	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
107760380	orange	File:HK food SK 新奇士 Sunkist label 橙 orange in July 2021 SS2.jpg	https://commons.wikimedia.org/wiki/File:HK_food_SK_%E6%96%B0%E5%A5%87%E5%A3%AB_Sunkist_label_%E6%A9%99_orange_in_July_2021_SS2.jpg	f0e5b524313b0dcd90aecec4e95068646c6e9612	2021-07-22T01:21:48Z	NhRaomzui MMP	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
44409528	orange	File:NARANJAS DE PALMA DEL RIO.jpg	https://commons.wikimedia.org/wiki/File:NARANJAS_DE_PALMA_DEL_RIO.jpg	8e2180f2d1f7a1ddfc07c2d17d81cfc57eba846f	2015-10-23T08:14:29Z	Villario1951	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
30579955	orange	File:Tapuz02.jpg	https://commons.wikimedia.org/wiki/File:Tapuz02.jpg	fb550345231b91d4b19667b7879a92a4e4f0bf29	2014-01-11T20:10:01Z	י.ש. at Hebrew Wikipedia	CC BY-SA 3.0	http://creativecommons.org/licenses/by-sa/3.0/	true	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
50963002	orange	File:Citrus bigarradia - Citronier bigarrade. (3 types of sweet oranges) (NYPL b14485031-1110828).tiff	https://commons.wikimedia.org/wiki/File:Citrus_bigarradia_-_Citronier_bigarrade._(3_types_of_sweet_oranges)_(NYPL_b14485031-1110828).tiff	e6b8e03721fb34d1ef29695630310653efc4803f	2016-08-29T17:29:55Z	Scan by NYPL	Public domain		false	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
42615845	orange	File:Culture of the citrus in California (1900) (20787282956).jpg	https://commons.wikimedia.org/wiki/File:Culture_of_the_citrus_in_California_(1900)_(20787282956).jpg	fc4d3a1b4f72179526b6925956c491dd4f493469	2015-08-31T12:05:28Z	California. State Board of Horticulture; Lelong, Byron Martin, 1856-1901	No restrictions	https://www.flickr.com/commons/usage/	false	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
133604411	orange	File:Orange Garden in Sittong, Darjeeling.jpg	https://commons.wikimedia.org/wiki/File:Orange_Garden_in_Sittong,_Darjeeling.jpg	f5812e5bc23e627f25c1f8c103991a7a0eadab78	2023-06-26T09:18:15Z	Auli Raha (অলি রাহা)	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
63715929	orange	File:Orange scab 2017 B.jpg	https://commons.wikimedia.org/wiki/File:Orange_scab_2017_B.jpg	090c5aaa84a0a04b519ab15345fa01e8cfd671ab	2017-10-29T14:51:04Z	Fructibus	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
1397201	orange	File:Picswiss BS-50-60.jpg	https://commons.wikimedia.org/wiki/File:Picswiss_BS-50-60.jpg	2f545ad2a8c5d8423e91dc3481bffcb48e11caa0	2006-11-23T21:35:32Z	Roland Zumbühl (Picswiss), Arlesheim (Commons:Picswiss project)	CC BY-SA 3.0	http://creativecommons.org/licenses/by-sa/3.0/	true	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
71951014	orange	File:Starr-150326-0721-Citrus sinensis-immature fruit showing navel-Citrus Grove Town Sand Island-Midway Atoll (25173618051).jpg	https://commons.wikimedia.org/wiki/File:Starr-150326-0721-Citrus_sinensis-immature_fruit_showing_navel-Citrus_Grove_Town_Sand_Island-Midway_Atoll_(25173618051).jpg	ca4d33b3e662173708042ac685d34cb4bada99c6	2018-08-24T01:31:30Z	Forest and Kim Starr	CC BY 3.0 us	https://creativecommons.org/licenses/by/3.0/us/deed.en	true	raw/0054_metadata_0420_a1.response	6c4098ba41d4153d271eae0989f8ea0c025cc8ad12417407eea1a73373db783d
86891661	orange	File:Orange Display Adelaide Show(GN11354).jpg	https://commons.wikimedia.org/wiki/File:Orange_Display_Adelaide_Show(GN11354).jpg	2fb95ec0c279f87c8294f9953a963a587c2efe3b	2020-02-10T22:43:10Z	State Government Photographer	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
99379989	orange	File:A box of orange in Yuen Long.jpg	https://commons.wikimedia.org/wiki/File:A_box_of_orange_in_Yuen_Long.jpg	43eb9466d09a528ac02a5faffff17f29a5eaa59d	2021-01-29T09:23:55Z	Peachyeung316	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
76938829	orange	File:Mi media naranja.jpg	https://commons.wikimedia.org/wiki/File:Mi_media_naranja.jpg	080a1007cb7d11456d493d94caa8b6c0af62a7be	2019-02-28T02:22:52Z	Laisha np	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
53524744	orange	File:John Boles and Elizabeth Colson (5424880485).jpg	https://commons.wikimedia.org/wiki/File:John_Boles_and_Elizabeth_Colson_(5424880485).jpg	aa60e3bc82945e8882754ab22e821196cdfd5bc0	2016-11-26T06:07:55Z	State Library and Archives of Florida	Public domain		false	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
147743745	orange	File:Peeling oranges.jpg	https://commons.wikimedia.org/wiki/File:Peeling_oranges.jpg	79a59ed746f8d25ebb88202212b41eacdc4fc848	2024-04-26T09:53:04Z	Rwebogora	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
38851818	orange	File:Orange Day (13904218618).jpg	https://commons.wikimedia.org/wiki/File:Orange_Day_(13904218618).jpg	8a9836b37c8766102728ee266b7b58cde0a28306	2015-03-11T06:41:03Z	Miami U. Libraries - Digital Collections	No restrictions	https://www.flickr.com/commons/usage/	false	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
117818605	orange	File:Orange tree fruiting.jpg	https://commons.wikimedia.org/wiki/File:Orange_tree_fruiting.jpg	7915754062eaed12e907ffa96a76dc98d771adf9	2022-05-09T00:44:59Z	Geo Lightspeed7	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
463219	orange	File:Orange horizontal cross section.jpg	https://commons.wikimedia.org/wiki/File:Orange_horizontal_cross_section.jpg	1d1ee70af2434d4d78faa1909bc7aaf4323fea28	2005-12-16T11:40:37Z	No machine-readable author provided. Rickjpelleg assumed (based on copyright claims).	CC BY 2.5	https://creativecommons.org/licenses/by/2.5	true	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
178606605	orange	File:Овошна кула( лимони, портокали и ананас).jpg	https://commons.wikimedia.org/wiki/File:%D0%9E%D0%B2%D0%BE%D1%88%D0%BD%D0%B0_%D0%BA%D1%83%D0%BB%D0%B0(_%D0%BB%D0%B8%D0%BC%D0%BE%D0%BD%D0%B8,_%D0%BF%D0%BE%D1%80%D1%82%D0%BE%D0%BA%D0%B0%D0%BB%D0%B8_%D0%B8_%D0%B0%D0%BD%D0%B0%D0%BD%D0%B0%D1%81).jpg	a336e7c8ff4350436f3803d55edfc7cab4fc77a5	2025-11-17T06:53:04Z	Mihail Verbal	CC BY 4.0	https://creativecommons.org/licenses/by/4.0	true	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
90824114	orange	File:20200119- DSC2304-2.jpg	https://commons.wikimedia.org/wiki/File:20200119-_DSC2304-2.jpg	9bdb58458537471bd46e7c43d93f594a68f15867	2020-05-31T12:04:25Z	Leho oreho	CC BY 4.0	https://creativecommons.org/licenses/by/4.0	true	raw/0055_metadata_0430_a1.response	fb9b8de572dd1d468745777120fd9e391927042c833edfbccbf090f116ecaef3
37261233	orange	File:2006-09-16 - United Kingdom - England - London - British Museum - Oranges - Cutout - Orange 4889727396.jpg	https://commons.wikimedia.org/wiki/File:2006-09-16_-_United_Kingdom_-_England_-_London_-_British_Museum_-_Oranges_-_Cutout_-_Orange_4889727396.jpg	ad11e84d66aaa9fbf1e242088fa245880eb0379d	2014-12-12T17:25:21Z	CGP Grey	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
52561786	orange	File:05595-Pomona-1904-Orange Groves near Pomona, California-Brück & Sohn Kunstverlag.jpg	https://commons.wikimedia.org/wiki/File:05595-Pomona-1904-Orange_Groves_near_Pomona,_California-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg	ff18e9cf82a4827a3735c86d1fd47a2e37073d5f	2016-10-27T18:09:47Z	Brück & Sohn Kunstverlag Meißen	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
57566677	orange	File:Kimberly Crest Turret 2-9-14a (12505360563).jpg	https://commons.wikimedia.org/wiki/File:Kimberly_Crest_Turret_2-9-14a_(12505360563).jpg	37333a8a5b1e9cf8ea2e104d92f4a0391d292a41	2017-03-31T00:27:34Z	inkknife_2000 (7.5 million views +)	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	true	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
71948419	orange	File:Starr-150301-0343-Citrus sinensis-Cara Cara navel fruit-Hawea Pl Olinda-Maui (25265001485).jpg	https://commons.wikimedia.org/wiki/File:Starr-150301-0343-Citrus_sinensis-Cara_Cara_navel_fruit-Hawea_Pl_Olinda-Maui_(25265001485).jpg	cbcb9fddee36f33cb285a658efc7b11129ee7c17	2018-08-24T00:28:19Z	Forest and Kim Starr	CC BY 3.0 us	https://creativecommons.org/licenses/by/3.0/us/deed.en	true	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
163317199	orange	File:Oranges at Bakin Dogo Market, Kaduna North.jpg	https://commons.wikimedia.org/wiki/File:Oranges_at_Bakin_Dogo_Market,_Kaduna_North.jpg	a4ac5a0dcf1b5e8d57d6de0706afd098a1a4a037	2025-04-08T10:09:28Z	Samsule2	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
53524712	orange	File:Home of the Florida Orange Festival- Winter Haven, Florida (5404604826).jpg	https://commons.wikimedia.org/wiki/File:Home_of_the_Florida_Orange_Festival-_Winter_Haven,_Florida_(5404604826).jpg	08eb7ff6c0ec71fae696716c6c38068c240faccf	2016-11-26T06:05:40Z	State Library and Archives of Florida	Public domain		false	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
50963073	orange	File:Citrus Bigaradia violacea - Citronier Bigaradier à fruit violet (NYPL b14485031-1110830).tiff	https://commons.wikimedia.org/wiki/File:Citrus_Bigaradia_violacea_-_Citronier_Bigaradier_%C3%A0_fruit_violet_(NYPL_b14485031-1110830).tiff	ae481e3b945d52bdfc9f8a73466c86d163ff0857	2016-08-29T17:32:08Z	Scan by NYPL	Public domain		false	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
40069885	orange	File:Naranjas especiales.jpeg	https://commons.wikimedia.org/wiki/File:Naranjas_especiales.jpeg	f76e11341af7db70db534165856852b699b310cf	2015-05-08T19:03:36Z	Xemenendura	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
64829552	orange	File:Organic oranges.jpg	https://commons.wikimedia.org/wiki/File:Organic_oranges.jpg	c60ffb3ee832c940d40320f49ed2e070e52a4079	2017-12-15T12:51:42Z	Jayant kamboj	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
662566	orange	File:Oranges white background.jpg	https://commons.wikimedia.org/wiki/File:Oranges_white_background.jpg	bb7061ee3039248ad638b6e5b48018077cb9c1b9	2006-03-27T09:26:28Z	fir0002 flagstaffotos [at] gmail.com Canon 20D + Tamron 28-75mm f/2.8	GFDL 1.2	http://www.gnu.org/licenses/old-licenses/fdl-1.2.html	true	raw/0056_metadata_0440_a1.response	80ae3c38d7ceb078bed9a1143991f1beeb1582e2199bbc0aa0e9774029bee1f1
71984818	orange	File:Starr-170224-0919-Citrus sinensis-Olinda Valencia flowers fruit leaves-Hawea Pl Olinda-Maui (33225621992).jpg	https://commons.wikimedia.org/wiki/File:Starr-170224-0919-Citrus_sinensis-Olinda_Valencia_flowers_fruit_leaves-Hawea_Pl_Olinda-Maui_(33225621992).jpg	ee5c4dc12828c75795bcfa8c97ae552ab41611b8	2018-08-24T23:29:07Z	Forest and Kim Starr	CC BY 3.0 us	https://creativecommons.org/licenses/by/3.0/us/deed.en	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
145199608	orange	File:Orange Tea of Bangladesh.jpg	https://commons.wikimedia.org/wiki/File:Orange_Tea_of_Bangladesh.jpg	93f0cc0bd63e69c35824650790cd885953af650a	2024-02-10T20:12:33Z	Evening42	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
106214170	orange	File:Oranges and blues (5721455133).jpg	https://commons.wikimedia.org/wiki/File:Oranges_and_blues_(5721455133).jpg	e6af54106d8033daa94e5cf3b5dcaec0270521c3	2021-06-02T19:12:33Z	istolethetv	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
76181800	orange	File:Orange view.jpg	https://commons.wikimedia.org/wiki/File:Orange_view.jpg	63bba7fce05b3144e486cd4fb354b29ffc950856	2019-01-29T06:07:46Z	gausanchennai	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
156504141	orange	File:Jeruk Mandarin.jpg	https://commons.wikimedia.org/wiki/File:Jeruk_Mandarin.jpg	2f8ff7f73c257b264f877ffef1ca09efcf34d2d8	2024-12-10T09:45:38Z	Eva Syafira	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
20026713	orange	File:Orange held in hand.jpg	https://commons.wikimedia.org/wiki/File:Orange_held_in_hand.jpg	22e9a486ed0a6260f4053c0296a4c48eb4677eb7	2012-06-25T13:21:49Z	Lewis Ronald	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
26210183	orange	File:Navel Oranges.JPG	https://commons.wikimedia.org/wiki/File:Navel_Oranges.JPG	c8bbcbf5510f4ddb3de1f54cf6448c8d662f561f	2013-05-21T03:41:07Z	Brandizzi	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
79070357	orange	File:Orange2.jpg	https://commons.wikimedia.org/wiki/File:Orange2.jpg	a31f56500b4565a81a80526865916e722ded8e67	2019-05-19T21:14:20Z	AGermanBeck	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
40608211	orange	File:Water Splash (3040411133).jpg	https://commons.wikimedia.org/wiki/File:Water_Splash_(3040411133).jpg	c1787089b13e4a3b01f8f575c21ab8e24e28050d	2015-05-30T23:26:39Z	THOR	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
71951000	orange	File:Starr-150326-0719-Citrus sinensis-Navel flowers and immature fruit-Citrus Grove Town Sand Island-Midway Atoll (24971171940).jpg	https://commons.wikimedia.org/wiki/File:Starr-150326-0719-Citrus_sinensis-Navel_flowers_and_immature_fruit-Citrus_Grove_Town_Sand_Island-Midway_Atoll_(24971171940).jpg	cf61b3c95b5a0526bada2cc5c21368b075ee634b	2018-08-24T01:31:12Z	Forest and Kim Starr	CC BY 3.0 us	https://creativecommons.org/licenses/by/3.0/us/deed.en	true	raw/0057_metadata_0450_a1.response	108b20f3b8529c88c04bfb7930e5e9abf22a9a8876336f6e7cf0052e2f24b447
80657847	orange	File:Oranges fruit.jpg	https://commons.wikimedia.org/wiki/File:Oranges_fruit.jpg	6c20e9c4847e91fe99eebf3c3ca029a656a6ff8c	2019-07-23T12:38:36Z	Håkan Dahlström from Malmö, Sweden	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
5913757	orange	File:HK Aberdeen Bus Terminus Wu Nam Street 湖南街 Kwan Kung 關二哥 Guan Yu.JPG	https://commons.wikimedia.org/wiki/File:HK_Aberdeen_Bus_Terminus_Wu_Nam_Street_%E6%B9%96%E5%8D%97%E8%A1%97_Kwan_Kung_%E9%97%9C%E4%BA%8C%E5%93%A5_Guan_Yu.JPG	77ee6441f82828f0e3b98a26ae457d5611cadd41	2009-02-10T09:39:51Z	Abbamains	CC BY-SA 3.0	http://creativecommons.org/licenses/by-sa/3.0/	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
57455955	orange	File:Orchard Cart, Prospect Park, Redlands, CA 3-2012 (6979594117).jpg	https://commons.wikimedia.org/wiki/File:Orchard_Cart,_Prospect_Park,_Redlands,_CA_3-2012_(6979594117).jpg	e7c617c018dc8b30eef36fed1dab3e3fd30855e0	2017-03-27T18:22:28Z	inkknife_2000 (7.5 million views +)	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
190169487	orange	File:Oranges on a tree 068.jpg	https://commons.wikimedia.org/wiki/File:Oranges_on_a_tree_068.jpg	11b32f137e3a3a68b3e93dadf0b3ea6e018071ab	2026-04-23T21:14:26Z	Danjuma Anthony	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
6373271	orange	File:HCP Oranges.jpg	https://commons.wikimedia.org/wiki/File:HCP_Oranges.jpg	d0c607f381aabcaa0166746d3974227b8c776c4e	2009-03-30T11:24:21Z	JJ Harrison (https://www.jjharrison.com.au/)	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
88952552	orange	File:Kozan orange variety 01.jpg	https://commons.wikimedia.org/wiki/File:Kozan_orange_variety_01.jpg	d4957896ce64e8183b2eb06d9714b0e389e03b0f	2020-04-06T19:47:35Z	Zeynel Cebeci	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
14888090	orange	File:Nature morte Katzbachstrasse Berlin.JPG	https://commons.wikimedia.org/wiki/File:Nature_morte_Katzbachstrasse_Berlin.JPG	532f4c8287a79758c0d86b9d89061f99edf9e422	2011-04-12T06:21:58Z	Dinkum	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
166433319	orange	File:Pyramid of Oranges 01.jpg	https://commons.wikimedia.org/wiki/File:Pyramid_of_Oranges_01.jpg	5435917c20cc4e31be4046558168aa09cf44a44e	2025-05-31T07:55:32Z	A S M Jobaer	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
29986751	orange	File:Happy fruits.jpg	https://commons.wikimedia.org/wiki/File:Happy_fruits.jpg	d441413ffe02cd143356484f8e19ee5bf365a59f	2013-12-03T16:05:45Z	Tristan Schmurr from Luxembourg, Luxembourg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
29748261	orange	File:Giỏ cam Vinh - một giống cam Đặc sản vùng Nghệ An.JPG	https://commons.wikimedia.org/wiki/File:Gi%E1%BB%8F_cam_Vinh_-_m%E1%BB%99t_gi%E1%BB%91ng_cam_%C4%90%E1%BA%B7c_s%E1%BA%A3n_v%C3%B9ng_Ngh%E1%BB%87_An.JPG	8814bec8c47ec6df0068f44f96c4b883ed774203	2013-11-21T00:41:29Z	Hangphuong86	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0058_metadata_0460_a1.response	49984c923eb8f9e33a0f4b46ee1bc814a474d0ba45b0349ae74339a1a9e46cd1
42615864	orange	File:Culture of the citrus in California (1902) (20804102252).jpg	https://commons.wikimedia.org/wiki/File:Culture_of_the_citrus_in_California_(1902)_(20804102252).jpg	62e3689399b6560c9cda97f984c87a5fcb5ac19d	2015-08-24T16:05:55Z	Lelong, Byron Martin, 1856-1901	No restrictions	https://www.flickr.com/commons/usage/	false	raw/0059_metadata_0470_a1.response	781506835468fb5c594457801cb928957af2f33bd3ac91e67ef2add26695099c
81743819	orange	File:Oranges de la Réunion.jpg	https://commons.wikimedia.org/wiki/File:Oranges_de_la_R%C3%A9union.jpg	6996ff76410017ce8221be5605499305e4ca03e1	2019-08-31T16:37:27Z	Sarah Duprat1	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0059_metadata_0470_a1.response	781506835468fb5c594457801cb928957af2f33bd3ac91e67ef2add26695099c
47815972	orange	File:Haan - Friedrichstraße 03 ies.jpg	https://commons.wikimedia.org/wiki/File:Haan_-_Friedrichstra%C3%9Fe_03_ies.jpg	8e2657abead6753a865b6c60c581ae79db323a44	2016-03-28T10:38:25Z	Frank Vincentz	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0059_metadata_0470_a1.response	781506835468fb5c594457801cb928957af2f33bd3ac91e67ef2add26695099c
64477710	orange	File:Una mandarina.jpg	https://commons.wikimedia.org/wiki/File:Una_mandarina.jpg	e6ce0b97671eb1f8ecd50f99af49607242f24e61	2017-11-30T17:25:52Z	Felipe coma	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	true	raw/0059_metadata_0470_a1.response	781506835468fb5c594457801cb928957af2f33bd3ac91e67ef2add26695099c
52518247	orange	File:03984-Kalifornien-1903-California a Orange Tree-Brück & Sohn Kunstverlag.jpg	https://commons.wikimedia.org/wiki/File:03984-Kalifornien-1903-California_a_Orange_Tree-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg	2bbdd1e0be27cf648f307c90f019144b932c9599	2016-10-26T05:05:43Z	Brück & Sohn Kunstverlag Meißen	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	false	raw/0059_metadata_0470_a1.response	781506835468fb5c594457801cb928957af2f33bd3ac91e67ef2add26695099c
20606450	orange	File:Orange Fruit Close-up.jpg	https://commons.wikimedia.org/wiki/File:Orange_Fruit_Close-up.jpg	0733985d291274b2b7b2e61e7d249f739fdc5cff	2012-08-11T03:51:57Z	freestock.ca	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	true	raw/0059_metadata_0470_a1.response	781506835468fb5c594457801cb928957af2f33bd3ac91e67ef2add26695099c
